,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
13474,Moneybagg Yo,Contempt Of Court,6qw0yFahujkfZp3Dbe1VKZ,0.0726,0.66,154841,0.753,0.0,1,0.157,-5.739,1,0.162,154.957,4,0.5
13475,Moneybagg Yo,Judgment,04XbmiEO1RdmCCKbflaJg3,0.245,0.5,215230,0.665,0.0,1,0.326,-8.334,1,0.229,85.008,4,0.695
13476,2 Chainz,Rolls Royce Bitch,0s9Wc5PMMEto8sImSqP4zl,0.227,0.845,239160,0.728,0.0,0,0.0762,-3.855,1,0.268,119.986,4,0.451
13477,Flatbush Zombies,Lava (feat. Zombie Juice),1XhLw67ugntZ0BeIBzvimO,0.00398,0.694,201875,0.651,7.69e-06,8,0.369,-10.374,1,0.138,112.496,4,0.152
13478,Moneybagg Yo,Trending,1HHW0zFTNsRpeZjs2vduO0,0.135,0.486,207033,0.63,0.0,11,0.126,-5.809,0,0.284,88.032,5,0.137
13479,Yelawolf,Get Mine (feat. Kid Rock),03oy2P9nPXzEKWfpfhDAyH,0.0724,0.673,263507,0.82,0.0,2,0.127,-4.038,1,0.356,177.996,4,0.168
13480,Anfa Rose,Substance,0OwcLioiMbluTBJv3gqUcW,0.043,0.722,232000,0.403,1.41e-06,2,0.107,-7.769,1,0.185,80.016,4,0.385
13481,Future,Poppin' Tags,6vbafkvao6NErZDTjh2sYC,0.00103,0.857,218521,0.601,1.58e-05,2,0.149,-5.837,1,0.0782,147.076,4,0.279
13482,La Santa Grifa,La Luna Sabe,4YMCOAMTVwrJ301h4Z6ThL,0.342,0.813,356624,0.633,0.0,10,0.102,-3.339,0,0.262,134.982,4,0.63
13483,Gucci Mane,Bucket List,2oMmmFRtOkfffTQB7JC3mP,0.245,0.837,209837,0.453,1.83e-06,9,0.149,-6.766,1,0.13,100.925,4,0.107
13484,JID,Somebody,3eKVubySb5Se7k2evSoT32,0.461,0.775,215902,0.566,1.41e-05,7,0.634,-9.25,1,0.385,99.452,4,0.528
13485,Tee Grizzley,3rd Person,7zb1Sx2MUU4MJ7gAB3lnI6,0.0207,0.793,180489,0.659,0.0,4,0.106,-5.643,0,0.107,149.98,4,0.158
13486,Nicky Jam,El Perdón - Forgiveness,7hOfyNuj2dLc0HAEYVDIYS,0.256,0.736,206667,0.719,0.0,8,0.0909,-3.839,1,0.0357,90.013,4,0.656
13487,Freddie Gibbs,20 Karat Jesus,0XpfHmqTUP4OYlg17DKE0E,0.0912,0.423,321803,0.733,0.000142,4,0.138,-5.379,0,0.391,85.233,4,0.51
13488,$uicideBoy$,Styrofoam,6lgpMHuFR3O6Yx8aHWlEJE,0.0851,0.651,82338,0.762,0.000124,1,0.846,-5.401,1,0.0579,140.071,4,0.715
13489,Young Scooter,Hustlin',5jc0Ksd56qSw6zZwVsvEtg,0.0879,0.837,247066,0.557,0.0,8,0.111,-5.771,1,0.25,143.027,4,0.301
13490,Dave East,Paranoia,4IRMlZtGnV9q5pK4HSIQke,0.00598,0.801,186947,0.751,0.0,8,0.223,-4.753,1,0.317,120.019,4,0.598
13491,Nipsey Hussle,Status Symbol 2 (feat. Buddy),3KPxJvMQupqIyUx926PdJe,0.0162,0.628,120013,0.573,0.0,9,0.781,-8.419,0,0.31,84.475,4,0.322
13492,Darell,Mia,4CxUbhKV3tYnEU63UReV1m,0.253,0.713,272642,0.855,0.000147,1,0.287,-2.412,1,0.0841,179.946,4,0.828
13493,Lil Baby,Trap Star,2WGI4bWvEKOhnyWJYVzSg4,0.0707,0.609,203480,0.427,0.0,1,0.162,-9.587,0,0.137,72.992,4,0.0829
13494,SL,Tropical,3qIxnOusGoTpHvNVMLHscw,0.76,0.847,180062,0.434,8.89e-06,10,0.156,-12.466,0,0.275,140.005,4,0.44
13495,Jaden,Falcon (feat. Raury),1d2GBZ8ybaVO1bNVHX8EIj,0.233,0.715,223903,0.722,0.000392,10,0.108,-7.713,1,0.34,132.984,4,0.134
13496,Quelle Chris,Popeye,7sij1RXUTjEBZEkGGtWgxR,0.17,0.287,213000,0.769,8.7e-05,11,0.146,-4.853,1,0.122,78.042,4,0.44
13497,Russ,MVP,6euh6chaRsi3Ywb1gA9LlO,0.906,0.611,256253,0.528,0.0,8,0.185,-8.241,0,0.138,84.449,4,0.225
13498,Hi-Rez,3 Foot Tall,0AMg7Zy6l3JJ2kj1Q4L5JW,0.0592,0.832,229297,0.585,0.0,1,0.112,-7.266,0,0.288,75.877,4,0.235
13499,Bakar,Small Town Girl,7tbpHQMGcySPP07HlhWcBQ,0.832,0.814,185077,0.52,0.0,5,0.273,-5.651,1,0.0418,129.949,4,0.734
13500,Boosie Badazz,Trust Nobody,5WJsa4hysCasfNgfboNhgG,0.462,0.627,200173,0.621,0.0,1,0.195,-7.41,1,0.4,79.779,4,0.389
13501,OmenXIII,01000100 01010000 01010011 00101011,2otr8unXaKEhFUquQ4Lv8I,0.0427,0.54,150047,0.791,0.0,2,0.0859,-5.873,0,0.0348,80.04,4,0.121
13502,BROCKHAMPTON,SUNNY,6C1wn08cac9wcvJvGtuHi1,0.866,0.504,170693,0.659,0.0,4,0.273,-5.111,1,0.0336,79.996,4,0.431
13503,$uicideBoy$,Failure By Design,5v5YS6JteUsCjlIYU6rUCP,0.0871,0.869,143020,0.651,0.00376,2,0.094,-5.359,1,0.0474,115.01,4,0.192
13504,Cameron Azi,AREYOUREADYKIDS?,0pLe6uQzNYGf9lvyav0Pc0,0.0254,0.543,137143,0.909,0.0,10,0.126,-3.199,1,0.284,139.833,4,0.43
13505,Wifisfuneral,lil jeff hardy,5doYnX4sOdOslY8BNjFSLg,0.0472,0.852,120059,0.739,0.0,5,0.195,-6.015,0,0.434,139.904,4,0.437
13506,Ghostemane,Kybalion,2bmjoUqk5ELqted5imBtMd,0.0643,0.765,131350,0.62,0.00019,10,0.16,-7.338,0,0.14,109.904,4,0.218
13507,OMB Peezy,When I Was Down,2wlZcfF1jnIdz7oQd7xeub,0.104,0.51,162632,0.595,0.0,2,0.114,-7.075,1,0.301,93.745,4,0.189
13508,Warhol.SS,New Year,13s81lzrWUCfQAH3SuxnRT,0.0463,0.733,215745,0.513,0.000986,6,0.183,-10.608,1,0.11,95.516,4,0.477
13509,Jack Harlow,Routine,2VNebIXRUtdFiSbIhp8DUe,0.572,0.711,211495,0.558,0.0,3,0.144,-7.148,0,0.263,140.008,4,0.608
13510,Wu-Tang Clan,People Say (feat. Redman),0lQNra8bgviwdylVgSfsOm,0.1,0.67,264392,0.861,0.0,1,0.158,-4.726,1,0.347,89.403,4,0.584
13511,J Hus,Did You See,6DXEZzM4wBa3EOl0NCNSvz,0.387,0.579,181413,0.579,0.0,11,0.17,-6.787,0,0.394,104.757,4,0.842
13512,BROCKHAMPTON,BOYS,1H3GqbebLfBjqY8rW9oVyq,0.251,0.801,278125,0.519,7.59e-06,6,0.103,-9.262,0,0.304,145.02,4,0.852
13513,Nicki Minaj,Changed It,63NTlJWNS65JjsE3QJYr20,0.628,0.807,295653,0.64,0.0,11,0.115,-8.329,0,0.399,143.98,4,0.649
13514,BROCKHAMPTON,FIGHT,7sJ7zlySCbRw6OjlLhVQMt,0.319,0.656,181441,0.698,2.2e-05,1,0.252,-7.322,1,0.0967,90.008,4,0.165
13515,BROCKHAMPTON,SWIM,5Jp0avXwxgYt75sjxQJxWw,0.147,0.659,213375,0.493,3.46e-06,4,0.114,-9.161,1,0.0357,92.989,4,0.497
13516,Young Pappy,Savages,5kXMZAYFOtPG4KjIJH0UjA,0.286,0.565,217823,0.915,0.0,11,0.314,-2.412,1,0.256,128.626,4,0.195
13517,Bryson Tiller,We Both Know,3tuyK9qfen7lPMji9Saw3d,0.16,0.917,160907,0.392,0.000156,10,0.104,-5.108,0,0.315,131.514,4,0.544
13518,Action Bronson,Let Me Breathe,1gPDkT8miqudaqE2Pmg6H9,0.144,0.647,172639,0.693,0.0,1,0.13,-6.679,1,0.445,180.224,4,0.373
13519,Roy Woods,Balance (feat. dvsn & PnB Rock),78yeKzZVT9ARq9icCvEF3A,0.0149,0.906,222656,0.448,0.0821,9,0.0582,-10.947,0,0.0679,122.037,4,0.676
13520,Quality Control,Thick & Pretty,6e0Sq5QPvMffzke6SMaNck,0.0288,0.955,272240,0.709,0.0,10,0.13,-6.207,0,0.212,134.004,4,0.739
13521,Future,Scrape,0d9CyCAtOL3Txly9Jo02ra,0.133,0.928,217173,0.496,0.000196,2,0.231,-8.385,1,0.154,126.017,4,0.0782
13522,Moneybagg Yo,No Love,1WrmmDQgmVR2CKaAhqovoU,0.0957,0.819,205972,0.893,0.0,9,0.331,-3.34,1,0.304,135.057,4,0.639
13523,Macklemore,Excavate (feat. Saint Claire),2KrMF8DGJrhADg3rPtWFZy,0.547,0.455,236440,0.444,1.42e-06,3,0.13,-11.493,1,0.328,94.684,1,0.212
13524,$uicideBoy$,Face It,2AglmDcHV18QvmNl7pnL5y,0.0017,0.918,112065,0.656,0.0,7,0.112,-7.257,1,0.0582,120.036,4,0.169
13525,Belly,Man Listen,5GoGjEsPvr0McJQiGGCnws,0.0506,0.771,183920,0.662,0.0343,2,0.339,-6.535,1,0.233,177.916,4,0.603
13526,YFN Lucci,Unstoppable,6Bz1keXFp55VilaXJi2cqr,0.0189,0.672,230573,0.739,0.0,9,0.376,-5.257,0,0.172,125.039,4,0.274
13527,Aminé,Squeeze,7faL4ndjhVRRX2avbPxLzg,0.3,0.773,111867,0.52,2.26e-06,6,0.0951,-7.02,1,0.349,158.06,4,0.666
13528,Yandel,Mi Religión,3dnOHn0A5q3ny1LLLnSAty,0.105,0.757,237613,0.814,0.0,1,0.185,-5.0,0,0.0433,90.018,4,0.719
13529,Gucci Mane,Jumped Out the Whip (feat. A$AP Rocky),7te8KmPRNtKd1iScZEQMjR,0.0694,0.811,216373,0.46,0.0,2,0.13,-5.924,1,0.351,141.937,4,0.4
13530,Nicky Jam,Amor Prohibido (feat. Sean Paul & Konshens),41BqZaEQ9hHt4okQ3FT7wa,0.149,0.775,260053,0.652,0.0,8,0.0983,-6.31,0,0.119,156.12,4,0.879
13531,Krept & Konan,Wrongs,5lWHbKbyWlf0HpqLmEI01t,0.0607,0.753,187013,0.635,0.0,5,0.0914,-7.244,0,0.248,123.892,5,0.313
13532,bbno$,benihana ft. yung gravy prod. sonn,0FoBWs2Pl6huOH94UCF4hI,0.201,0.887,178286,0.649,0.0,10,0.255,-7.203,0,0.322,87.521,4,0.608
13533,BONES,TakingOutTheTrash,2dPgJXkJalf4e8RcBtoUZj,0.166,0.814,192888,0.576,0.000591,11,0.111,-9.57,1,0.0654,119.994,4,0.273
13534,2 Chainz,Trap Check,21PYvZScoUng2OZNj21VTh,0.139,0.8,186253,0.672,0.0,1,0.303,-4.939,1,0.165,145.985,4,0.324
13535,KSI,Little Boy,2zWxPpMXAY4RTxxFnU3Vx7,0.0495,0.858,130821,0.867,0.000979,10,0.343,-2.071,0,0.316,139.941,4,0.247
13536,Ugly God,Welcome to the Booty Tape,03Mradtcg4Il4gUQJ9LC9V,0.48,0.557,141642,0.312,3.95e-05,9,0.124,-15.003,1,0.277,89.484,5,0.0748
13537,Fat Nick,Sea Sick,1e0HLyx0SlmAhwTm2un9ft,0.0456,0.827,166452,0.771,0.0,0,0.109,-4.374,1,0.318,149.867,4,0.545
13538,Open Mike Eagle,(How Could Anybody) Feel at Home,0V6QNE31BWyMuiKlvDRnE9,0.119,0.6,254049,0.819,0.136,7,0.118,-6.377,1,0.224,79.458,4,0.703
13539,A$AP Mob,"What Happens (feat. A$AP Rocky, A$AP Ferg, Joey Bada$$, Kirk Knight, Nyck Caution, Meechy Darko & Zombie Juice)",1MGGbAkpmspdQMjJA8gS2E,0.324,0.583,219333,0.686,0.0,2,0.132,-6.932,1,0.392,144.607,4,0.743
13540,Nicky Jam,El Ganador,4Luzip43JUNRDJJR7l8bdb,0.344,0.561,199893,0.538,0.0,1,0.0502,-7.067,0,0.138,113.052,4,0.389
13541,G-Eazy,Fly Away,7EqbX6KDCvWms0m8Rbmt2q,0.211,0.517,211613,0.552,0.0,4,0.0756,-9.459,0,0.517,83.548,4,0.127
13542,$uicideBoy$,King Cobra (Drippin'),4mKXzcEHhm4TAPz9FpN66Z,0.00149,0.876,120059,0.653,0.0,1,0.0944,-5.329,1,0.0778,127.927,3,0.128
13543,Yung Gravy,Stain,3nVR7Ii9qcYj53ej3O2nEI,0.369,0.876,142080,0.457,0.000771,1,0.0929,-10.548,0,0.193,124.967,4,0.417
13544,DaBaby,Webbie,6RModn7Imes5N9srY2KmO0,0.0353,0.955,106175,0.623,0.0,7,0.0705,-7.11,1,0.23,128.005,4,0.633
13545,Nicky Jam,Estrella,4S2JBCs9FfFEJPLEf8YiE7,0.437,0.708,219467,0.631,0.0,1,0.0862,-4.726,1,0.0347,90.06,4,0.772
13546,Aminé,Slide,0GS2K1xle0UpcAWa3u4BnG,0.311,0.819,169320,0.568,1.54e-06,3,0.268,-7.324,1,0.0482,98.98,4,0.774
13547,Los Inquietos Del Norte,Perro Desgraciado,0XOwRzLPVZRKC9cavF5ZWO,0.305,0.728,128551,0.798,1.47e-06,2,0.355,-7.873,1,0.0962,87.016,3,0.614
13548,Yung Bans,Dresser,6yraiBkF0Xud5RoSv3EdqL,0.034,0.833,155533,0.513,1.56e-06,1,0.111,-7.454,1,0.225,75.023,4,0.262
13549,XXXTENTACION,Butthole Girl!,5iWBPfauyYq11IHP78VOCQ,0.0228,0.886,183721,0.2,0.0,7,0.0947,-15.05,1,0.639,114.973,4,0.126
13550,Los Inquietos Del Norte,El Baizaso,7zcE2JmAqE1EGOq44kRw2y,0.187,0.481,144103,0.808,0.0,4,0.0776,-5.921,1,0.0879,156.796,3,0.486
13551,VIC MENSA,The Fire Next Time,0x9gHwkimsncnhKWigwQhX,0.194,0.614,224440,0.704,0.0,1,0.528,-6.056,1,0.165,113.894,4,0.505
13552,Social Club Misfits,Dive,4PWULszgjlRPdMbEXzINxK,0.000511,0.759,163983,0.737,8.96e-06,9,0.0951,-7.849,1,0.0838,144.988,4,0.223
13553,Arcangel,Te Robo - Remix,5xLOvhQjFrZ93iQEx0SYeC,0.221,0.723,204127,0.803,0.0,9,0.261,-3.562,0,0.0628,92.999,4,0.681
13554,Andy Mineo,SAY LESS,5jeA2hFciRZlnDS1vJ3cJG,0.0335,0.835,156938,0.734,0.0,7,0.0512,-4.835,1,0.108,89.966,4,0.579
13555,Kris Wu,Deserve (feat. Travis Scott),5075foWfaIxJZr3hGMopXO,0.0198,0.677,182837,0.697,0.0,5,0.144,-5.63,0,0.0321,134.0,4,0.61
13556,Princess Nokia,Kitana,0BgOvu0E3ZgzVjZTtOmC1s,0.000839,0.466,197000,0.76,0.0,8,0.322,-6.092,1,0.227,143.962,4,0.166
13557,Cooliecut,Chokehold,7wiFqOWEOHPdYojpDcnNuA,0.531,0.869,85241,0.274,0.00209,8,0.0931,-14.464,1,0.135,106.971,4,0.16
13558,Lil Pump,Molly,3uFmweGlFudKNiX13XFwFm,0.0579,0.917,122996,0.624,0.0,4,0.0714,-6.728,1,0.147,124.984,4,0.343
13559,2 Chainz,Realize,64wR8Jdm7ikY3IbJOt5F9Z,0.365,0.771,231987,0.553,1.83e-06,4,0.0944,-6.738,0,0.184,119.944,4,0.108
13560,Machine Gun Kelly,Golden God,1jMAzf2MOxCgI0bNtssXvA,0.00663,0.651,198920,0.549,6.71e-06,10,0.183,-6.539,0,0.363,129.962,4,0.426
13561,Higher Brothers,Flo Rida,0R01L2PrvabbllwxJYZyfd,0.109,0.9,208048,0.649,0.0,5,0.0825,-3.79,1,0.269,129.985,4,0.442
13562,Spacey Jane,Feeding the Family,1h6xvFLgvoK74l5qMICEDR,0.00212,0.531,284687,0.861,0.00782,0,0.18,-4.654,1,0.0398,105.015,4,0.565
13563,Joyner Lucas,Look What You Made Me Do (feat. Stefflon Don),2nJNP7cOWnrAaFFcHDHElB,0.415,0.89,253503,0.624,0.0,2,0.648,-6.156,1,0.243,101.072,4,0.563
13564,N.E.R.D,Deep Down Body Thurst,5HBcMAMVgBVUWiLyiK7q4I,0.484,0.65,251293,0.545,0.0026,0,0.129,-7.314,1,0.0386,179.936,4,0.25
13565,Yella Beezy,Fuck What He's Sayin,7lDZlSzN6WPCipwyYhMhWt,0.00183,0.627,207048,0.553,0.0,0,0.314,-6.838,1,0.0779,140.12,4,0.134
13566,Gorillaz,Garage Palace (feat. Little Simz),5ZYBczat60p8a2Fnenour4,0.0872,0.776,151400,0.666,0.0,0,0.391,-8.463,1,0.207,133.062,4,0.51
13567,OmenXIII,LED,2XH2w3lHRhbZ9D5lUjVVRC,0.0906,0.659,134452,0.659,0.0,2,0.348,-6.623,1,0.297,200.158,3,0.611
13568,Kodak Black,Side Nigga,2NkrrS0VjAE1D8V6JtkZlt,0.624,0.621,209808,0.555,0.0,0,0.2,-8.888,1,0.0502,110.022,4,0.463
13569,24hrs,What You Like (feat. Ty Dolla $ign & Wiz Khalifa),5QgMRFkp8BVpggcSdC384x,0.133,0.867,260571,0.618,1.98e-06,11,0.128,-4.956,0,0.0614,140.006,4,0.853
13570,Yung Gravy,Pillow Fight (feat. vbnd),3lcIAYpqgQqon9SiT9khPj,0.488,0.858,182400,0.492,0.0,7,0.108,-8.0,0,0.278,99.915,4,0.786
13571,Kodak Black,Still In The Streets,0LrQP4igC5G6aLl7avnr1c,0.0431,0.782,199990,0.734,2.47e-06,11,0.341,-5.46,0,0.523,120.036,4,0.223
13572,Capital Kings,Don't Wanna Wake Up,0OO6L0O3kKGtn6nmh8nX4i,0.0194,0.661,227143,0.844,4.97e-06,5,0.0978,-4.27,0,0.0527,112.052,4,0.336
13573,Flipp Dinero,Say No More,1kopTY0R4w3jYqgVy9EFSS,0.136,0.54,196692,0.623,0.0,1,0.118,-7.286,1,0.268,133.029,4,0.432
13574,GAWVI,Like We Belong,7uVTL9lJ5cz3GCcJ1kEsIr,0.048,0.491,245337,0.576,2.49e-05,6,0.103,-7.895,0,0.0397,119.892,4,0.241
13575,Dizzy Wright,Flatline,6puuZHK2g0TTRymXXoQj1U,0.141,0.651,207897,0.441,0.000182,1,0.0804,-9.361,1,0.309,84.96,4,0.23
13576,Wale,Fashion Week (feat. G-Eazy),7Asg82VZIPN0sNnNA9IwnW,0.0423,0.881,237733,0.889,1.32e-06,11,0.108,-5.401,1,0.0944,106.054,4,0.492
13577,Bryson Tiller,Teach Me a Lesson,4KVVCo25PROevpOdHyvYRk,0.648,0.623,207520,0.416,1.31e-05,0,0.213,-8.006,1,0.235,121.504,4,0.479
13578,Mozzy,Free Yatta,6etrECQDLkuxJsydma1pmN,0.145,0.584,203363,0.747,0.0,8,0.0436,-4.929,0,0.247,84.989,4,0.25
13579,Shanti Dope,Nadarang,6LJ1p1h5EcMK4VPeCLDSoF,0.609,0.839,232960,0.535,0.0,1,0.115,-6.969,1,0.0799,118.008,4,0.693
13580,Terror Reid,Who Dat?,1vMBFP2IWffOjW5AXrwWdx,0.00414,0.816,169714,0.702,0.0,11,0.0532,-3.203,1,0.191,140.009,4,0.269
13581,Yung Gravy,"Karen, Pt. 2",3txlIcuRnjIerl96JxNQS3,0.798,0.525,101707,0.749,0.0,2,0.118,-4.211,0,0.272,77.303,4,0.697
13582,Meek Mill,Issues,1GOuHB20lqVyxv3GdxovPY,0.167,0.784,211685,0.608,0.0,7,0.0871,-5.885,1,0.245,90.713,4,0.382
13583,6 Dogs,Someone,35Snx1H03o0t9VrPQcrjnu,0.228,0.673,185078,0.445,0.383,1,0.313,-10.325,0,0.0521,135.027,4,0.195
13584,DaBaby,Number 2,72mCea18JJPML1nhCD7yln,0.0223,0.775,102119,0.566,0.0,1,0.186,-6.131,1,0.33,144.204,4,0.415
13585,DJ Khaled,"On Everything (feat. Travis Scott, Rick Ross & Big Sean)",7lxZbmtC6SkUc2yXBgDOdO,0.0232,0.542,233293,0.755,0.0,1,0.225,-3.68,1,0.0614,168.22,4,0.267
13586,BONES,XLR,0OlLxqpcMutBKFZctsRWHK,0.521,0.572,190560,0.377,2.96e-05,2,0.101,-12.09,1,0.0437,187.986,4,0.0475
13587,Bingx,In My Prayers,3ukobpBEhr0VmY0HALr2FP,0.271,0.51,267984,0.689,0.0,9,0.239,-7.049,0,0.382,75.888,4,0.612
13588,Los Inquietos Del Norte,La Range Rover,5pc6AMNNCUvDbw6TQ76RLB,0.188,0.738,123231,0.911,0.0,8,0.0701,-4.749,1,0.0612,116.633,4,0.892
13589,YFN Lucci,Boss Life (feat. Offset),1yWas3061dbaZF9Zq6kfKZ,0.0757,0.775,188631,0.426,0.0,1,0.124,-6.583,1,0.171,145.154,4,0.322
13590,"nothing,nowhere.",Clarity in Kerosene,4MEV1Uc2f8a0S72QJ7pze6,0.00102,0.451,248187,0.771,9.35e-05,5,0.119,-7.357,0,0.0467,139.932,4,0.204
13591,NAV,Mariah,2g8nLbse9JTkO78L2apN6M,0.342,0.58,162187,0.443,0.0,0,0.102,-10.05,0,0.0567,72.573,4,0.5
13592,Lil Xan,Slingshot,2gfKNyAHI4MBwBkkP3hXCE,0.0624,0.938,90747,0.813,1.23e-06,7,0.0801,-6.872,0,0.27,122.984,4,0.73
13593,Desiigner,Panda - Luca Lush Remix,6wjoTHhIoHMkzYQR5EkV3T,0.124,0.532,235227,0.874,0.0,8,0.138,-5.628,1,0.547,150.253,4,0.557
13594,Lecrae,Come and Get Me,1P3frhEyo1uLvIj7RdFoX4,0.0529,0.854,252520,0.738,0.0,11,0.105,-5.137,1,0.425,77.042,4,0.76
13595,Lil Raven,Oh,0tWjhdsUO7tJwiWvG2dWw5,0.0877,0.623,167158,0.599,0.0,10,0.11,-8.496,0,0.0343,148.077,4,0.56
13596,El Tigrillo Palma,Entre Golpes Y Besos,6qI69Fmue9o3GP92MZZDul,0.597,0.635,181693,0.647,0.0,5,0.249,-4.677,1,0.0299,123.068,4,0.963
13597,Stitches,When I Die,6FaODGcZeLlkugSqBxRVpq,0.792,0.882,183327,0.593,0.0,4,0.0893,-8.159,0,0.315,109.97,4,0.568
13598,BROCKHAMPTON,JESUS,2WVsyRWVM6xyKkZadKu32E,0.723,0.606,80000,0.368,0.0,0,0.137,-9.236,0,0.0793,101.549,4,0.349
13599,Kodak Black,Cut Throat,4cNjnUoV6Hh1AwxlTkHdw3,0.0583,0.746,205878,0.799,0.0,8,0.356,-6.005,1,0.472,150.011,4,0.566
13600,Moneybagg Yo,Appeal,5QJF9vjHIcOjyj32zrY8fT,0.267,0.735,205411,0.627,0.0,4,0.204,-7.015,0,0.339,140.043,4,0.273
13601,Creek Boyz,With My Team,7wW30mPs351D0sutEXKQGE,0.197,0.788,177900,0.574,0.0,6,0.101,-6.593,1,0.0626,129.99,4,0.532
13602,Phora,When It's Over (feat. Tiffany Evans),4SXtlCbDTlosL1vmDqlMYG,0.78,0.568,251900,0.44,0.0,4,0.073,-13.159,0,0.44,81.425,5,0.448
13603,Jeezy,"Pressure (feat. Kodak Black, YG)",0FYnCLn7KHJs3B4dtptVbR,0.0476,0.712,260307,0.557,0.0,1,0.144,-8.245,0,0.196,77.468,4,0.355
13604,Rich Brian,Chaos,2CvcVMkyBhXHD9d0QIpw4X,0.0115,0.809,132038,0.581,0.000513,10,0.345,-8.294,0,0.195,149.949,4,0.369
13605,$uicideBoy$,Temple Spray,0S3XXPOuTGayM62nppKeZO,0.0668,0.704,110576,0.941,0.0,0,0.27,-2.276,1,0.246,138.906,4,0.222
13606,BONES,SystemPreferences,2jEWQ5Rsg5vxgZiBxGy7Qc,0.11,0.692,162816,0.614,0.0179,4,0.0878,-9.073,0,0.0463,161.963,4,0.243
13607,Jelly Roll,I'm Lit,24PYfkBA2w7F6QuvqYsU3s,0.141,0.567,136542,0.75,0.0,2,0.103,-6.317,1,0.399,100.007,4,0.52
13608,Machine Gun Kelly,Wake + Bake,7BynqHgYlWeLRFETJuoipQ,0.000673,0.341,183760,0.518,0.00716,9,0.745,-5.012,0,0.07,52.538,4,0.0901
13609,Jelly Roll,Sex Drugs & Pain,4Uh64aLJ5YvY7qbIGSvymh,0.192,0.511,210373,0.628,0.0,0,0.264,-6.488,1,0.121,139.706,4,0.345
13610,Jelly Roll,Roll Me Up,4njfWbZutDCCbZ8Yc0NckX,0.0551,0.698,194454,0.843,0.0,7,0.126,-4.727,1,0.107,90.033,4,0.305
13611,UnoTheActivist,Things I Brought,3gvgn5f7OvkrfLEXT4LTM6,0.182,0.779,192133,0.552,0.0,2,0.328,-6.913,1,0.171,148.011,4,0.241
13612,Mozzy,Can't Take It (Ima Gangsta) (feat. Bobby Luv),7cVXmLVu5s1FEg7xuBqV5w,0.304,0.463,202689,0.636,0.0,1,0.109,-9.541,1,0.598,76.752,1,0.274
13613,Rare Akuma,RAGING FISTS,5LwylZO0JN1lb863jzn2jv,0.225,0.398,145920,0.805,0.0343,0,0.102,-10.423,0,0.203,89.928,3,0.303
13614,Young Nudy,No Clue (feat. Lil Yachty),4eEVH4nGz68ClNAwEI96ek,0.169,0.593,209615,0.692,0.0,2,0.1,-10.082,1,0.483,131.07,4,0.708
13615,A$AP Twelvyy,Hop Out (feat. A$AP Ferg),0wSeTpuEBS5uloIJ9tGhFi,0.0735,0.87,162893,0.702,0.0,11,0.12,-4.728,1,0.259,155.061,4,0.597
13616,Moneybagg Yo,Prime Suspect,3Cv2VAEAXYkFKoFxyrfrRA,0.151,0.546,213622,0.8,0.0,3,0.66,-4.934,0,0.087,77.839,4,0.201
13617,G-Eazy,Charles Brown,2DfBHbZ1rq4Nu1pzKNAwxY,0.431,0.472,289373,0.562,0.0,5,0.115,-7.05,0,0.244,93.161,4,0.769
13618,BEXEY,Nightslayer,0mPfIi8QwAdZHnnYew83oQ,0.0056,0.684,102019,0.882,0.0336,4,0.118,-4.803,0,0.0411,139.951,4,0.131
13619,Danny Ocean,Baby I Won't,1G0xFA3KNiKdbjhT2asL43,0.0264,0.727,205715,0.86,0.0,1,0.0485,-5.914,1,0.0615,104.958,4,0.482
13620,Jidenna,Little Bit More,6GThlJMipYoArMwCVsuQYD,0.0308,0.722,206040,0.728,2.07e-05,11,0.1,-4.999,1,0.0388,104.994,4,0.654
13621,Young Pappy,Homicide,3MbASPtGwFV1y8eGpNAYED,0.0173,0.724,203651,0.458,0.0,1,0.338,-7.773,1,0.399,129.432,4,0.434
13622,BROCKHAMPTON,CHICK,6bMLXWNukxfiUqH1D0ud1Z,0.353,0.464,204382,0.71,0.0,7,0.309,-5.193,1,0.26,150.068,4,0.585
13623,DaBaby,Back To Cali,4vtrr7Z1CEFuXu4KA6Kv0Y,0.363,0.883,87420,0.59,0.0,10,0.135,-6.442,0,0.175,131.979,4,0.381
13624,Binary Star,Reality Check,66YJddDOMyb9oj7vqI9CqU,0.208,0.712,241395,0.483,0.0,11,0.655,-12.122,0,0.298,90.1,4,0.717
13625,Mixtape Madness,Next Up - Part 1,4o2Iwvz9M7qdUUaCmfrZAQ,0.498,0.887,163605,0.501,0.0,1,0.122,-7.982,1,0.419,145.995,4,0.403
13626,Phora,Loyalty,74RMUkSaE5CQ3WRtcB6hk5,0.0102,0.752,227117,0.66,0.0,7,0.095,-4.424,0,0.233,116.079,4,0.2
13627,Future,Damage,0XarUcoGDMFuooo2tk70Yk,0.174,0.704,237383,0.682,0.0,4,0.121,-5.862,0,0.307,149.988,4,0.594
13628,Smino,Maraca,4TtKJMwpf4Df6vacawP1k3,0.567,0.635,205199,0.568,0.0,6,0.131,-8.864,0,0.784,106.856,3,0.58
13629,Smino,Father Son Holy Smoke,3lWatHvGLP3GU8qvcO1tIu,0.766,0.565,240769,0.7,0.0,11,0.103,-6.547,1,0.483,140.475,4,0.569
