,artist_name,track_name,track_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
149,Demi Lovato,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",0Di5p4ItolIUZB8c2P0pvs,2010,0.359,0.883,1,-3.535,1,0.0907,0.0753,0.0,0.112,0.481,171.725,203840,4
150,Nicki Minaj,Your Love,3bGxiCPouq52ZtI8ybMCX5,2010,0.424,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.629,245253,4
151,Robyn,Dancing On My Own,3Rc2ajBMInxeNGVkMPC92Y,2010,0.678,0.871,6,-4.781,1,0.0342,0.0587,0.249,0.0928,0.28,117.029,285973,4
152,Deerhunter,He Would Have Laughed,6ZXoX3GiljGiuQpGCjWJI3,2010,0.354,0.668,4,-7.9,1,0.0392,0.461,0.721,0.159,0.372,118.54,449373,4
153,Drake,Miss Me,1U4mweNwisxNj23ffuC9gO,2010,0.426,0.862,2,-5.979,1,0.597,0.0813,0.0,0.34,0.332,100.3,305520,5
154,B.o.B,"Airplanes, Pt. II (feat. Eminem & Hayley Williams of Paramore)",2bnDTGikdoO8CwzlAPyBHR,2010,0.665,0.878,6,-4.745,0,0.206,0.00325,0.0,0.0663,0.394,93.047,319293,4
155,Usher,More - RedOne Jimmy Joker Remix,0aBKFfdyOD1Ttvgv0cfjjJ,2010,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,219987,4
156,Tinie Tempah,Written in the Stars (feat. Eric Turner),61HQWI1Woxup7CnGwVUsdI,2010,0.644,0.945,7,-3.534,1,0.0717,0.0587,0.0,0.184,0.573,91.017,219560,4
157,Glee Cast,Valerie - Glee Cast Version,4hBW3h6FnQNh7NRmyxLLG7,2010,0.651,0.889,5,-5.236,1,0.0694,0.00308,0.0,0.417,0.813,107.009,213413,4
158,Billy Ocean,Caribbean Queen (No More Love On the Run),4JEylZNW8SbO4zUyfVrpb7,2010,0.79,0.649,5,-7.506,1,0.0265,0.166,8.68e-05,0.092,0.954,113.797,244427,4
159,Stromae,Alors on danse,70DyDpbFlz2ftUlGTH314J,2010,0.802,0.623,1,-7.957,0,0.0717,0.0972,0.00787,0.0737,0.737,119.954,207973,4
160,Rihanna,California King Bed,1NpDnkQO0yWxTtntrC0UNz,2010,0.452,0.571,7,-3.992,1,0.0359,0.25,0.0,0.114,0.327,169.899,251600,4
161,MGMT,Congratulations,6kblAEj0T0312fv5QWsXzo,2010,0.761,0.637,7,-8.169,1,0.0268,0.439,0.0082,0.102,0.656,125.115,235387,4
162,Shakira,Loca (feat. El Cata),42k1KeBehAd83lrGt1okiC,2010,0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,183693,4
163,Trey Songz,Love Faces,5rX60GiR64Epgri9Ubjzg9,2010,0.654,0.599,11,-6.699,1,0.0563,0.0599,0.0,0.161,0.333,119.778,243800,4
164,Juan Gabriel,¿Por Qué Me Haces Llorar?,68pE8830rWrd5LSSfKcRqn,2010,0.659,0.497,0,-8.073,1,0.0353,0.0342,7.2e-06,0.137,0.764,112.017,182880,4
165,FLOW,Sign,1hi0P1Y2he1p09xnUccuAN,2010,0.368,0.906,11,-2.892,0,0.101,0.0019,0.0,0.344,0.692,177.956,236427,4
166,Yelawolf,Pop The Trunk,25G8NNFBnjXgWCGtyPa1Ax,2010,0.912,0.673,2,-8.91,1,0.109,0.0995,0.0,0.103,0.123,120.157,228160,4
167,Andrew Belle,In My Veins - Feat. Erin Mccarley,7LwGBxB0h0CVmkOZxYKn0g,2010,0.548,0.42,0,-7.842,1,0.0277,0.198,4.46e-06,0.0899,0.196,128.012,318909,4
168,The Naked And Famous,Punching In A Dream,5PtEpuVX03k9bOUwilL5EO,2010,0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,238133,4
169,Gorillaz,Stylo (feat. Mos Def and Bobby Womack),6LUfuyLgvgqrykiTE6sJHY,2010,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,270520,4
170,Selena Gomez & The Scene,A Year Without Rain,1r0XfrhdG6bsiS4oe1QM96,2010,0.629,0.806,2,-5.264,0,0.0442,0.0102,1.72e-05,0.112,0.409,119.966,234333,4
171,Taylor Swift,Ours,1EQn3Uc5AyUXoiPLeyCrrg,2010,0.608,0.569,0,-7.227,1,0.0284,0.537,0.0,0.097,0.238,159.845,237920,4
172,Janet Jackson,All For You,28IZUzBnFsBxyrgdsdlQPg,2010,0.774,0.881,2,-4.681,1,0.0917,0.0107,0.0431,0.289,0.775,113.511,272387,3
173,Kid Cudi,REVOFEV,0Epl79nHvdyTdZRAiWpJah,2010,0.608,0.544,11,-6.465,0,0.0474,0.15,0.00062,0.146,0.381,68.861,183173,4
174,Edward Maya,Stereo Love - Radio Edit,5RfBhOGNbbXT5LiIvbHLhN,2010,0.773,0.736,9,-5.589,1,0.0383,0.0335,0.0184,0.104,0.212,127.056,184000,4
175,Chino & Nacho,Niña Bonita,4u5xLMRN0dgKBFFN8FiNgv,2010,0.676,0.91,9,-5.096,1,0.132,0.257,0.0,0.153,0.716,120.022,216787,4
176,Kid Cudi,GHOST!,7aAEJfIzJUUSRXQNz2JzfO,2010,0.516,0.708,9,-4.465,0,0.0253,0.0494,4.6e-06,0.243,0.33,89.938,289067,3
177,Camila,Aléjate de Mí,15AbuFJdFrbINydSMSqVhV,2010,0.457,0.536,1,-8.372,0,0.0482,0.161,0.0,0.0969,0.25,145.681,258533,4
178,Local Natives,Wide Eyes,44DnIGEvTlhDkGv3xLSDcp,2010,0.528,0.86,11,-8.033,0,0.0397,0.00131,0.25,0.251,0.49,123.12,266053,4
179,J. Dash,Wop (Official Version),3zbnvxvqV5lL4Vq0FznWsX,2010,0.836,0.817,7,-5.672,1,0.0677,0.00968,0.0,0.114,0.647,112.007,230627,4
180,Usher,There Goes My Baby,6IUiqtI8tE49sqGbmtrNd8,2010,0.626,0.52,9,-8.077,0,0.0892,0.175,0.0,0.13,0.257,77.468,281293,4
181,Christina Aguilera,Show Me How You Burlesque (Burlesque) - Original Motion Picture Soundtrack,3my8nYpb74vfIPyRPo0zVq,2010,0.753,0.708,7,-5.389,1,0.265,0.0081,0.0,0.188,0.323,105.521,179373,4
182,Flo Rida,Who Dat Girl (feat. Akon),7z73ehYAn9O1XP9XlCqVtd,2010,0.719,0.616,1,-3.951,1,0.0395,0.00683,3.11e-05,0.0742,0.625,124.963,200880,4
183,Arcade Fire,Sprawl II (Mountains Beyond Mountains),0U0p8weaMIbIFMJ0CPlvHV,2010,0.518,0.81,8,-6.445,1,0.029,0.016,0.0013,0.115,0.179,99.968,325547,4
184,Miguel,Quickie,4isk4UYRcmslphcTq61xUg,2010,0.372,0.642,9,-4.819,0,0.148,0.216,0.0,0.114,0.647,67.839,226360,4
185,Hinder,All American Nightmare,51HpNM8RKewP5PAuBLqXwy,2010,0.47,0.948,10,-3.708,1,0.0539,0.000773,0.000373,0.0916,0.716,82.491,197453,4
186,Hannah Montana,Ordinary Girl,2kIq7Oq6YNfdUuTrmPC4w1,2010,0.411,0.847,7,-3.705,1,0.219,0.0265,0.0,0.222,0.398,182.496,177507,4
187,Justin Bieber,U Smile,6Xw2FLih8m5ItDbyP992HH,2010,0.705,0.59,1,-5.308,1,0.0284,0.504,0.0,0.116,0.421,112.565,196907,3
188,Nicki Minaj,Did It On’em,4qhhB1wqCRU5BBzotRGov3,2010,0.559,0.414,9,-7.032,0,0.351,0.0445,0.0,0.204,0.472,155.949,212347,4
189,Sleigh Bells,Rill Rill,3GbjOImkNo5nFT2GQxVr11,2010,0.468,0.812,1,-3.44,0,0.0491,0.0372,1.46e-06,0.0688,0.789,72.987,229893,4
190,Robyn,Call Your Girlfriend,2sCoROOlNQyFpRQEe6A5lv,2010,0.599,0.887,8,-2.377,1,0.11,0.00101,0.0545,0.0716,0.461,125.097,227347,4
191,Ciara,Ride,3RJclnBV8g9mvHPtSzPf7c,2010,0.694,0.719,7,-4.538,1,0.0484,0.00131,1.47e-05,0.0714,0.352,129.961,274147,4
192,David Guetta,Sexy Chick (feat. Akon),4MKzCHlZvkwJOQRNkdw4zq,2010,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.000418,0.105,0.798,130.003,194347,4
193,Iyaz,Solo,3fV2ZnSsxgvXUHshkGCBdR,2010,0.73,0.728,11,-3.113,1,0.0291,0.197,0.0,0.197,0.68,130.061,194267,4
194,Ben Rector,When A Heart Breaks,4xYUnLUwwWMndNlCQi4CqX,2010,0.649,0.4,11,-10.917,1,0.0354,0.142,0.000208,0.112,0.185,141.984,256907,4
195,Justin Bieber,Stuck In The Moment,1DyV9obL0pPibOjW5ufg15,2010,0.721,0.698,0,-6.353,0,0.0526,0.165,0.0,0.133,0.365,89.987,222960,4
196,Maná,Mariposa Traicionera,2USyvcBpPjhW0rgiD2R8Bp,2010,0.773,0.794,5,-4.954,0,0.0326,0.527,0.000354,0.113,0.907,101.143,264600,4
197,Lloyd Banks,"Beamer, Benz, Or Bentley",0cNJ3huiV99wvUN1tmQLTL,2010,0.652,0.671,4,-5.376,0,0.315,0.00402,2.89e-05,0.598,0.518,159.963,208387,4
198,P!nk,F**kin' Perfect - Radio Edit,3ueoTboomKEQpI3r9z47Kg,2010,0.558,0.654,7,-4.918,1,0.0351,0.0419,0.0,0.347,0.495,91.961,213720,4
199,A Day To Remember,Over My Head (Cable Car),29tIH81yDrPA9N7QdcOPJV,2010,0.55,0.928,0,-5.13,1,0.0625,0.000329,1.35e-06,0.0981,0.515,130.021,211187,4
200,Orianthi,According To You,72phhQtfwZcRweweRxxkmU,2010,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,200347,4
201,Big Time Rush,Count On You (feat. Jordin Sparks),2l8sAa7La9rjejJAmHdPEB,2010,0.638,0.705,2,-4.47,1,0.035,0.219,0.0,0.156,0.304,91.961,209933,4
202,Trey Songz,Can't Be Friends,0H6fDB7YaMZe1rXCmATx9l,2010,0.451,0.588,11,-7.973,0,0.2,0.0643,0.0,0.171,0.332,171.849,220373,4
203,Rick Ross,B.M.F. (Blowin' Money Fast),35QGdv6aFbIaLM0Ozr3rHt,2010,0.72,0.863,2,-4.226,1,0.0562,0.0174,0.0,0.178,0.363,139.98,250307,4
204,Prince Royce,El Amor Que Perdimos,06EgH8BdWW9QRrlI6ZVQhW,2010,0.796,0.82,8,-3.096,1,0.0357,0.025,1.44e-05,0.0788,0.885,126.03,245640,4
205,Sean Kingston,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),0wDbYIl4fN2mccHczCJqEf,2010,0.792,0.808,5,-4.156,1,0.0963,0.335,0.0,0.269,0.709,92.064,230600,4
206,Fabolous,You Be Killin Em,5I6YA7oHtraxwWQzzCugDt,2010,0.664,0.909,6,-3.552,0,0.22,0.444,0.0,0.525,0.557,93.977,209693,4
207,Taylor Swift,Never Grow Up,74WBGgUnpKrJXt6TETfR6Z,2010,0.714,0.305,2,-8.837,1,0.0305,0.819,0.0,0.174,0.554,124.91,290467,4
208,Miguel,Vixen,3HBZIY3FVzXu6YjhExNqWe,2010,0.411,0.499,0,-6.213,0,0.0604,0.392,0.0,0.389,0.335,81.435,181533,4
209,Big Time Rush,Halfway There,6L4PjBaEjTxI0sOBGq8OQg,2010,0.541,0.91,8,-4.725,1,0.052,0.000927,0.0,0.146,0.351,143.022,212813,4
210,Taylor Swift,Speak Now,24DefNCFiWTP8OjYWiXuYe,2010,0.709,0.599,7,-3.734,1,0.0304,0.095,0.0,0.0973,0.735,118.975,240760,4
211,My Chemical Romance,SING,1mX6SYJ1ZpcoxQUiER8wOI,2010,0.606,0.942,2,-3.618,1,0.0357,0.000233,7.07e-06,0.106,0.373,110.98,270387,4
212,Flo Rida,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,0xcl9XT60Siji6CSG4y6nb,2010,0.623,0.882,0,-2.574,1,0.0322,0.0205,0.0,0.194,0.525,127.98,232616,4
213,Maroon 5,Never Gonna Leave This Bed,4ucLHLiSjvkCz5Lr5dlVUj,2010,0.609,0.81,11,-4.207,1,0.0296,0.11,0.0,0.246,0.47,117.364,196707,4
214,Taylor Swift,Better Than Revenge,1By2VQkUN0Frd8mKNV5NYC,2010,0.516,0.917,11,-3.186,0,0.0827,0.0139,6.37e-06,0.36,0.635,145.821,217160,4
215,Christopher Wilde,Hero (Unplugged),7zNMkRAX6YiP0pH2yroCKB,2010,0.538,0.334,3,-8.0,1,0.0337,0.585,0.0,0.0851,0.722,88.084,153040,4
216,Darius Rucker,This,6fIvjDuusQK59brMgHV9qb,2010,0.625,0.826,4,-5.037,1,0.0325,0.121,0.0,0.158,0.699,99.919,218867,4
217,Fei Yu-ching,一翦梅 - xue hua piao piao bei feng xiao xiao,5Vnx5i9VJSZ6ayfK6jncf8,2010,0.29,0.482,6,-8.207,0,0.035,0.145,0.000171,0.12,0.247,141.459,234867,4
218,Martin Solveig,Hello (feat. Dragonette),3sl4dcqSwxHVnLfqwF2jly,2010,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005,191388,4
219,My Chemical Romance,Bulletproof Heart,2EGF4JrisrJ4D4HOdTyYEO,2010,0.405,0.95,6,-2.8,1,0.071,0.00033,3.47e-06,0.108,0.383,139.715,296733,4
220,Taylor Swift,Last Kiss,1D27z8xNzjW0Mwwt1NCWhJ,2010,0.371,0.341,10,-9.475,1,0.0319,0.57,3.09e-05,0.101,0.196,89.038,367133,1
221,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2D4D3hiOf5U0W6SvJoCQph,2010,0.666,0.91,4,-6.457,1,0.0399,0.0879,8.43e-06,0.335,0.919,117.141,284373,4
222,Ariel Pink,Round And Round,2qKTOaX1ZeMWn3aKhpxkz5,2010,0.665,0.59,1,-6.831,0,0.0257,0.358,0.628,0.564,0.577,110.069,308680,4
223,Gorillaz,Plastic Beach (feat. Mick Jones and Paul Simonon),2nZ33CKRbgpJQJJQKHuGXb,2010,0.537,0.893,0,-5.459,1,0.0893,0.00252,0.0211,0.0636,0.499,183.78,227213,4
224,Reel Big Fish,Take On Me,7IfckgnBsIdP4XE4tfWEDN,2010,0.576,0.94,9,-3.003,1,0.118,0.0192,0.0,0.133,0.844,97.876,199253,4
225,Brian Eno,Emerald and Stone,7Jd0MqZq15T4pDWts2G6Yl,2010,0.324,0.0379,11,-25.247,1,0.0554,0.987,0.907,0.0756,0.0383,120.169,132307,4
226,Never Shout Never,cheatercheaterbestfriendeater,2waLDWGLc4Q14ZVyDNrxLM,2010,0.768,0.683,7,-7.173,1,0.0604,0.388,0.0,0.286,0.669,99.955,178144,4
227,Go Radio,Goodnight Moon,5zGrlUCEJy4yMZ5xuqxrr0,2010,0.519,0.668,0,-5.844,1,0.028,0.037,0.0,0.17,0.424,141.965,306187,4
228,Juan Luis Guerra 4.40,Bachata En Fukuoka,6IfMD01z39P15HKezjdaMP,2010,0.878,0.555,0,-7.301,0,0.0343,0.77,0.0,0.0663,0.928,132.936,191107,4
229,Bow Wow,Ain't Thinkin' 'Bout You,4GtvQ52U6f9LGkwjAqL60e,2010,0.54,0.617,1,-5.534,1,0.125,0.0113,0.0,0.088,0.127,116.635,230907,5
230,Jamie Foxx,Fall For Your Type,0hRPRbA2B1CYmGNhWhFjwF,2010,0.593,0.393,1,-11.736,1,0.0827,0.394,3.24e-06,0.11,0.193,136.866,269533,4
231,Don Omar,Taboo,4cyYC67XY3weSVmSLdKLP8,2010,0.43,0.886,0,-5.811,1,0.0828,0.0449,0.0,0.0879,0.808,187.38,292160,3
232,Mr Twin Sister,Meet the Frownies,5kxinzQqkSJhL7QDdvkDFM,2010,0.663,0.444,11,-11.214,0,0.0338,0.274,0.659,0.388,0.2,122.974,240493,4
233,David Guetta,Who's That Chick? (feat. Rihanna),3FrX3mx8qq7SZX2NYbzDoj,2010,0.675,0.601,11,-4.733,0,0.116,0.00372,0.0,0.0458,0.931,127.938,201040,4
234,Twista,Make A Movie,7CisLSqtKbDw2VtpN6IuLw,2010,0.846,0.774,1,-5.131,1,0.0509,0.00752,0.0,0.207,0.375,120.012,202000,4
235,Five For Fighting,Chances,1MzlQlMCHU4zSyHjVGbMln,2010,0.401,0.802,10,-5.646,1,0.0291,0.0236,0.0,0.224,0.326,163.987,215200,4
236,Christina Aguilera,Express - Burlesque Original Motion Picture Soundtrack,2oJEBne401XJAPfBXyDBwS,2010,0.727,0.573,6,-7.029,1,0.0333,0.000287,0.00188,0.307,0.162,106.979,260040,4
237,Monica,Love All Over Me,3jmrIQTRL9ea0Xv4yCvJEJ,2010,0.514,0.628,4,-5.661,0,0.0451,0.546,0.0,0.161,0.422,129.539,229947,4
238,Marc Anthony,Y Cómo Es El,3h8KGJn9UFX2cfjN78iMVF,2010,0.481,0.415,0,-5.646,1,0.0323,0.432,0.0,0.128,0.196,77.472,240733,4
239,Taylor Swift,Long Live,7DjCRhhFo9PPzca1BjMLcf,2010,0.418,0.68,7,-4.3,1,0.0347,0.036,7.59e-05,0.114,0.142,204.12,317453,4
240,Taylor Swift,Back To December - Acoustic Version,6IH2Z54gYPLqgJtxZjX80i,2010,0.541,0.453,2,-6.459,1,0.0266,0.748,0.0,0.2,0.377,141.757,292560,4
241,Hopsin,Sag My Pants,2fpzSINgTCbf4sS7LH39G5,2010,0.871,0.567,2,-9.264,1,0.364,0.171,0.0,0.0551,0.794,97.422,219089,4
242,Rihanna,Cheers (Drink To That),46MDLc0Yip6xCMSsdePOAU,2010,0.576,0.912,9,-3.623,1,0.0403,0.0182,0.0,0.293,0.727,79.981,261747,4
243,Katy Perry,E.T.,4kkeuVl6gF3RMqE4Nn5W3E,2010,0.602,0.863,5,-5.423,0,0.0773,0.0178,0.0,0.389,0.732,150.183,206373,4
244,Black Veil Brides,Knives and Pens,2ZhswJTKMkNNTAjrTmPhOJ,2010,0.417,0.976,2,-4.696,0,0.0665,0.000351,0.000117,0.074,0.463,186.081,255840,4
245,Broken Social Scene,Sweetest Kill,0ey9VL7lFerteaCVvahKYV,2010,0.709,0.384,5,-12.427,1,0.0301,0.0893,0.848,0.0961,0.691,87.961,309307,4
246,Arcade Fire,Ready to Start,01wsKcJ8ptqUmatpJlEGYj,2010,0.282,0.932,9,-4.701,1,0.0387,0.12,0.0335,0.0692,0.536,190.08,255893,4
247,Drake,Shut It Down,3d8PDk3B4am5c6TsUCznUW,2010,0.59,0.434,9,-9.298,0,0.069,0.411,0.0,0.0979,0.399,119.905,419307,4
248,Fitz and The Tantrums,Moneygrabber,4PwwyZBEkHcm4OTJThCzXi,2010,0.696,0.886,9,-3.713,0,0.0291,0.0608,1.01e-06,0.585,0.801,112.52,189893,4
249,Selena,Como La Flor - Remastered,4Dv7hWzxfG1KEyPHcGnRfe,2010,0.598,0.661,10,-4.834,1,0.03,0.153,0.000231,0.464,0.868,182.091,183000,4
250,LCD Soundsystem,I Can Change,2073QOEC8rBtSyTsRyaWiP,2010,0.644,0.73,1,-6.565,1,0.0287,0.00215,0.00178,0.233,0.695,116.981,352004,4
251,Gorillaz,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),1UJNbgfTzG1gZZTWFJdMf1,2010,0.705,0.751,7,-4.767,1,0.287,0.0598,2.51e-06,0.907,0.819,80.727,174867,4
252,Shakira,Rabiosa (feat. Pitbull),2Xh7dyCHCErCv3PmdVEGw4,2010,0.834,0.823,0,-4.918,1,0.114,0.062,0.0,0.185,0.763,133.039,170600,4
253,Anna Margaret,Something About the Sunshine,0Jcnr8HUGQdaOiSkqpdEKX,2010,0.692,0.797,5,-6.248,1,0.0439,0.0863,0.0,0.186,0.763,125.022,186800,4
254,Deerhunter,Desire Lines,3jZ0GKAZiDMya0dZPrw8zq,2010,0.318,0.918,2,-6.288,1,0.0373,0.0565,0.293,0.659,0.6,120.567,404413,4
255,Rihanna,Skin,62YAKv9ak7mxrNRdhe7Pe9,2010,0.638,0.558,7,-6.87,0,0.0466,0.136,0.0,0.126,0.127,126.905,303720,4
256,Selena Gomez & The Scene,Round & Round,5RhxBpoCwX2vLBcSJzYa5j,2010,0.545,0.686,10,-4.081,1,0.0665,0.00265,0.0,0.477,0.486,127.996,186493,4
257,Nicki Minaj,Roman's Revenge,7eK3fdGXCmhGfE8dKtETQU,2010,0.802,0.947,10,-2.868,1,0.311,0.518,0.0,0.346,0.444,112.416,276173,4
258,Atmosphere,The Best Day,48vRKDOBxyVChwHAjU0SOf,2010,0.882,0.624,6,-5.372,1,0.0682,0.358,0.0,0.0678,0.899,96.896,216893,4
259,My Chemical Romance,Planetary (GO!),3iitOoZUtWEgwZOEYFITFo,2010,0.608,0.954,7,-3.507,1,0.0499,0.0006,0.269,0.358,0.723,131.991,246760,4
260,Big Time Rush,Any Kind of Guy,6rLYsNxYB1W8pfa2nRHScA,2010,0.675,0.762,9,-3.729,0,0.0468,0.198,0.0,0.0771,0.702,111.978,220467,4
261,The Pretty Reckless,Make Me Wanna Die,2opyAm6zOyjR0An5LkblfN,2010,0.495,0.905,8,-3.768,1,0.0653,0.00227,3.29e-06,0.142,0.215,97.106,235653,4
262,Shakira,Rabiosa (feat. El Cata),19t0Z7qsoV6A1CGJVYRnjm,2010,0.827,0.832,0,-5.373,1,0.121,0.0378,2.57e-05,0.157,0.737,133.01,170387,4
263,Ellie Goulding,Your Song,2mN9PvVZX0thvOclMwQAju,2010,0.48,0.195,10,-11.952,1,0.0313,0.936,0.000762,0.18,0.411,133.563,191813,4
264,Phantogram,Mouthful of Diamonds,2YvQY4h5KBhgF34YpNcz0z,2010,0.613,0.815,0,-4.541,1,0.0295,0.138,0.821,0.113,0.219,99.983,253427,4
265,Christopher Wilde,Starstruck,03teNQu8rWlFnNzF1ULXIq,2010,0.555,0.8,0,-4.835,1,0.0776,0.0353,0.0,0.0783,0.801,174.007,175027,4
266,Roscoe Dash,All The Way Turnt Up,4YAtIop3U0HsJ7jE94BCmX,2010,0.512,0.965,11,-2.862,0,0.0842,0.000889,0.0,0.264,0.743,132.007,293720,4
267,k.d. lang,Constant Craving,0wCrg1LhgPcGMw51qqpI6k,2010,0.6,0.77,5,-5.559,0,0.0302,0.0603,4.79e-06,0.0967,0.321,128.473,277240,4
268,Beach House,Zebra,0ZAhJvqW67Epg4IsLIaSTR,2010,0.612,0.476,8,-8.256,1,0.0275,0.861,0.00401,0.147,0.257,118.383,288720,3
269,MARINA,I Am Not a Robot,4Og5nDOUVu3ZrYQP4Ungyg,2010,0.606,0.636,2,-4.559,1,0.0278,0.57,1.65e-06,0.0944,0.452,120.04,214427,4
270,Sanctus Real,Lead Me,7iuU9NU6rhcWNYJ1KjylTO,2010,0.314,0.644,1,-4.646,1,0.0345,0.0266,0.0,0.108,0.27,198.063,228800,4
271,Don Omar,Hasta Abajo,4s7DK08ZqqU5EnjvQ6Vlle,2010,0.697,0.919,7,-3.867,1,0.0792,0.432,0.0206,0.0882,0.683,179.988,232227,4
272,Train,"Save Me, San Francisco",7gA5OQWsvAY7HhazroFuwI,2010,0.639,0.938,2,-2.729,1,0.0433,0.0531,0.0,0.617,0.886,112.012,249427,4
273,Ne-Yo,One In A Million,03ZtlmARAMWhAgZSIs6Fes,2010,0.763,0.794,11,-6.078,1,0.0364,0.122,2.86e-06,0.327,0.65,99.999,243227,4
274,Neon Trees,1983,4DJLcyfnyEGlUejAEAX4az,2010,0.463,0.981,10,-3.922,1,0.18,7.37e-05,0.0,0.102,0.703,153.048,222560,4
275,Drake,Show Me A Good Time,7v0hKO3RYhEXt2EPXf4AOS,2010,0.667,0.734,6,-6.064,0,0.119,0.0386,0.0,0.108,0.704,128.318,210360,4
276,Jeremih,I Like,2KqyIbbCPKhNfqqzUVq9H9,2010,0.83,0.616,4,-7.383,0,0.0499,0.243,0.0,0.0477,0.386,123.965,218600,4
277,Taylor Swift,Haunted,11UaQaEp2LvdspTyyuE3ur,2010,0.436,0.95,5,-2.627,1,0.057,0.0826,1.08e-06,0.149,0.352,162.088,242080,4
278,Two Door Cinema Club,This Is the Life,1sihSJEXrJJgyaLd4DeZYq,2010,0.457,0.806,4,-5.434,1,0.107,5.33e-05,0.0124,0.0869,0.388,136.016,210733,4
279,Justin Bieber,Overboard,1tzkJMX3gNjnpcHdLD0pM3,2010,0.479,0.788,5,-5.212,1,0.0542,0.183,0.0,0.146,0.463,173.963,251187,4
280,Gorilla Zoe,Baddest Bitch,6eFXZWziGQv1FgcKSPHGSq,2010,0.847,0.724,0,-4.777,1,0.144,0.319,0.000748,0.0853,0.554,159.978,225120,4
281,Nicki Minaj,Right Thru Me,180jaPAbXwB4nvtieXteYf,2010,0.381,0.68,1,-4.724,1,0.162,0.0876,0.00147,0.168,0.167,162.246,235773,3
282,Escape the Fate,This War Is Ours (The Guillotine II),1z33QOn2Hcq9SfI5pES25L,2010,0.399,0.955,4,-5.593,0,0.163,0.00838,0.0,0.0759,0.152,95.498,266733,4
283,Miranda Cosgrove,Kissin U,3pt4BDnaMo2vznoVSv7b2y,2010,0.624,0.86,0,-3.129,0,0.043,0.0119,0.0,0.0598,0.521,110.018,199693,4
284,Prince Royce,Mi Ultima Carta,0NAT5pDG4XcYe9sUD3fR7k,2010,0.737,0.854,10,-2.415,1,0.0305,0.0711,0.0,0.132,0.918,130.0,244720,4
285,Mindy Gledhill,I Do Adore,6JNEDSev5Tp5VQR04SEBfV,2010,0.69,0.334,9,-5.626,1,0.066,0.947,0.0,0.0895,0.8,74.721,149160,4
286,WILLOW,Whip My Hair,4Dio1t8RHzLv1nfPJTSZyP,2010,0.552,0.98,9,-4.676,0,0.254,0.00159,0.00552,0.438,0.668,162.961,195440,4
287,Taylor Swift,If This Was A Movie,0vvt4IZOMkRug195S4MUq0,2010,0.511,0.719,4,-3.457,1,0.0265,0.166,4.54e-06,0.34,0.289,147.852,234547,4
288,Andrew Peterson,Dancing In The Minefields,1pDYCsbY4NkeQb8AvanZMj,2010,0.54,0.497,1,-11.965,1,0.0408,0.448,2.41e-05,0.111,0.29,100.992,210413,4
289,E-40,B*tch,2twJtqTdddqsTJnEHUFZdm,2010,0.853,0.855,5,-5.716,1,0.118,0.0375,0.0,0.343,0.683,94.976,203427,4
290,Camila,Bésame,4LjyEL2sAQU7QZPC6GuTf6,2010,0.256,0.384,6,-8.158,0,0.0332,0.0529,0.0,0.0802,0.168,175.543,252293,3
291,Demi Lovato,"This is Our Song - From ""Camp Rock 2: The Final Jam""",6SyPnh5ysbRjmZHIlOKp4r,2010,0.356,0.611,7,-5.312,1,0.0357,0.0892,0.0,0.178,0.393,129.385,178200,4
292,Vampire Weekend,Giving Up The Gun,44WZJJnhlIMwARyEjigVRz,2010,0.637,0.88,9,-5.202,1,0.0512,0.00124,0.000164,0.0586,0.746,134.035,286160,4
293,Vampire Weekend,Horchata,22d5vvCijMTue7PvUrGiz9,2010,0.834,0.787,0,-7.119,1,0.14,0.0803,0.0,0.356,0.837,119.976,206733,4
294,Wiz Khalifa,Mezmorized,3bwhl6x6S42hMFrwigJaFw,2010,0.722,0.779,2,-6.413,1,0.191,0.00484,0.0,0.0458,0.32,150.04,268894,4
295,Swedish House Mafia,One - Radio Edit,41KPpw0EZCytxNkmEMJVgr,2010,0.802,0.781,0,-6.564,1,0.0368,0.0075,0.825,0.147,0.622,125.026,169920,4
296,Sick Puppies,Riptide,2s2nAHl0uelukXWMozMraH,2010,0.505,0.757,0,-5.443,1,0.0829,0.00169,0.0,0.337,0.556,83.212,191373,4
297,T.I.,Poppin Bottles,2pwPtne9zCNTsyYZDLHxDf,2010,0.629,0.853,0,-4.36,1,0.104,0.00189,0.0,0.34,0.373,78.033,320160,4
