,artist_name,track_name,track_id,popularity
295,Fitz and The Tantrums,123456,5O3nMjk8xL7n4TIh0tym4i,55
296,Broods,Peach,6M8qU2rDpeRQLE88DF2xtq,58
297,Chelsea Cutler,sometimes,2MvpHgDzl7skp1xowjCDiG,60
298,Judah & the Lion,Over my head,0nobr3bpEbLBCkHpLCo3ZG,57
299,chloe moriondo,Kalmia Kid,70QQnZryrAODGd5VgzxUC5,59
300,The Staves,Nothing's Gonna Happen (Demo),4UZOq2XyfLk3Yl5ip4fwm7,60
301,Litany,My Dude,2Cgo1Se6ohBxvXFa1VuRoT,58
302,MISSIO,I See You,5UIR8dRPP1GtdxYHYPwKN5,61
303,Quinn XCII,Autopilot,5yU3w1RzMZpSWytWAU9iyN,56
304,Sir Chloe,Too Close,32209OeqXdRsGpyVDedVFE,58
305,Julia Jacklin,Don't Know How To Keep Loving You,3bt6gBOA41MHQfXy0Jf855,53
306,Jack Stauber's Micropop,Doctor,3IrBrje316Ji5b1eL5JPcT,59
307,Clairo,Impossible,71WT6kvVYlGba71B65JrH4,58
308,keshi,atlas,0PQK5efczMVIIjScPRZYH5,61
309,Wilder Woods,Supply & Demand,0tsUIJakq2RksuC1YixAHX,57
310,Cold War Kids,Complainer,6ikOGMtTgDxzZLrNuemotc,56
311,Tourist,Bunny,6ap5AekhAt3k6e0zAknDyV,62
312,MOD SUN,I Remember Way Too Much,5VuG5MIvFkGpn0bTEGiOF7,56
313,Pink Sweat$,Honesty,5KeeP8iCSWvP4yvnqDeIZd,54
314,slenderbodies,belong,33n1o7mzohXiCzS6Rr5q2E,57
315,Shallou,All Your Days,2QEBXYzURjg7nY8FjbBcUt,53
316,Andrew Bird,Sisyphus,403vzOZN0tETDpvFipkNIL,61
317,Aldous Harding,The Barrel,04XeEuHyG4Z3NKY1zgAYEO,64
318,BANKS,Contaminated,4tJi4dodnpJ0MSKj2w6OkP,60
319,The Marías,...baby one more time,1Zqs6A90va6FUxQ7KJAckG,61
320,FINNEAS,Shelter,5wCc4XL0VivKlohsxDKcnQ,61
321,Chris Webby,Flawed (feat. Skrizzly Adams),38KOOgVdGO1MbqiqhqrKBe,58
322,Gracie Abrams,Mean It,5IyuGEmlFsnp1TN1M9OSd8,61
323,keshi,summer,0LqCvXVNvcnkq78sCQsoO0,62
324,FKA twigs,home with you,5Y8UUyWfuQ0EAmYLvwwcJL,60
325,FLETCHER,One Too Many,0zhGp6rH3Em8VTS44hTOmT,58
326,Whethan,Let Me Take You (feat. Jeremih),2tVzoSuPQpZ1yY7HHnXw7B,58
327,Arcade Fire,Baby Mine,1UU3IpxOVpjjHdoQjchpgX,58
