,artist_name,track_name,track_id,popularity
944,John Coltrane,Village Blues - Take 2,05gFlXTjRRrxTlqBvdtc81,37
945,SAULT,"Wild Hundreds, Pt. 55",5ePYZ7ngBIS2Fep04e75dD,34
946,Alfa Mist,Retainer,4ptoz9zxSQ76AHZOeGWHbY,37
947,Rosy Lee,A Little Less,4Clgx7wT4PypsGzf9hzQjv,42
948,Instrumental Music Cafe,On the House,2SZhARB3z5ZSfiJzk7Iuyc,32
949,Instrumental Music Cafe,Over Thinking,4Q14MMT5UbjHJcpXTRcmm0,32
950,The Cat Empire,Oscar Wilde,4isSR6epgmWXv1OlzEMheL,45
951,FloFilz,Arcade,22JYn4On4lgFx8nu5C8mct,34
952,Shigeto,MCW,3B9gKDMfOttsrifmrESOOP,34
953,Rasmus Faber,Be Real - Kenny Gold Remix,5p0TXXHvJgbvW3xpgZca5j,35
954,Mr. Käfer,223°,16XrJePLmJxpFQTYvfAEmj,32
955,Instrumental Music Cafe,Easy Does It,3J6SJsixeXgajOnbcxBPba,32
956,Instrumental Music Cafe,Try Your Best,2du3VjpPyLOBeqCgMx9Ek6,32
957,French Jazz Bar,Upbeat Classic Jazz,05hlPxLs3jiefVrk9Cztaz,33
958,Bonus Points,Swell,4tuKEzvkyreZQWcMglq57l,32
959,Flatpocket,One from the Tap,24d3VWoefNmKBRpOS1Le4d,44
960,The Comet Is Coming,Astral Flying,0MWuAl8muWokgXh7f69aeA,35
961,CoryaYo,Frequency,3PY2P8PZvi5oBDCr1azDVs,30
962,Gianni Brezzo,New Magic,5BRmlp2FAxG139dsES0ZSf,33
963,BGM channel,STUDY Cafe Jazz Music,6pLgDVA7cOQ8IXoiYwmHUL,36
964,Instrumental Music Cafe,Down Way Jazz Cafe,0iAXHRogUxw0GduMFIwxL0,35
965,Instrumental Music Cafe,Instrumental Music Masters,7dIILGpZisB1rnfTTUXuc5,32
966,Bossa Nova Jazz,Jazz Bossa Party Cafe,2lsbvEO9rXPbS7Yf8LeGDe,37
967,Instrumental Music Cafe,Show of Hands,63IyK9Hokrwth46vtj4BRT,32
968,Jazz Lounge Bar,Late Night Jazz Relax,1EN6MG651kkWhfn36vQgDr,44
969,Soft Jazz Playlist,Soft Jazz Nights,5Xqa5ot1OKred19z0wCLjp,35
970,Background Instrumental Jazz,Done It Before,78LU3t36agacBX4cxdmU7F,33
971,Reading Background Music Playlist,Morning Papers,0UlWMGaWVlbIrHPNDnUWUj,33
972,Easy Listening Background Music,Soft Background Jazz,1J4VR1s2xd7K2LhFsJpIPO,34
973,Cap Kendricks,Escape,74BOePqRzhknzmxfvYh9SY,41
974,Nate Mercereau,Righteous Energy,6xZPdIDNlBDe6TPZMfOVR7,32
