,artist_name,track_name,track_id,popularity
223,Little River Band,Reminiscing - Remastered,7wYn1SkCaObDIGXGiRyHVR,9
224,Seals and Crofts,Diamond Girl,256eu372ewyKdv9BP4B4IJ,6
225,The Doobie Brothers,You Belong to Me,1k4qDcMcYgwrMh4fN4kg9o,8
226,Robert Palmer,Every Kinda People,6k2RmLuwInJGleC5swcfRz,6
227,The Doobie Brothers,Listen to the Music,6yfoheKwHwitxhYRfmeVOs,8
228,The Doobie Brothers,What a Fool Believes,5v7bkicneiQ4Hu4wOQLYZi,8
229,Atlanta Rhythm Section,Large Time - Live,4g8TJFOZTLw3pp6muyP9YP,6
230,Don Henley,The Boys Of Summer,1uUzSGuTcGfnREYQMw604R,9
231,Don Henley,The Boys Of Summer,0Rha2HwKPpDpfmybOOT8J2,10
232,Don Henley,The Boys Of Summer,5z4ZGd0bcFgRuCvsHsv5ba,12
233,Robert Palmer,Addicted To Love,4Y3OTYx3OgmCHYkbCgROd7,11
234,Lauren Wood,Please Don't Leave - Remastered,6gR1Rv8mYOTLWHFOMoJtzh,3
235,Alessi Brothers,Do You Feel It,1nODzdnAcrH2JWapFxHoW9,8
236,Alessi Brothers,For Fred,2Eq0P5FHIv537zdZSnknnt,12
237,Sanford Townsend Band,Smoke from a Distant Fire,5IClyqjKtGAFbfDwU8b5S5,4
238,Steely Dan,Godwhacker,6Si8sCzhXmyx2Dr7ieEFrx,7
239,Alessi Brothers,I Try,7ymCJsQL61vSYIjMMUHCfQ,11
240,England Dan,I'd Really Love to See You Tonight,1Ib4B4A0s6GMASt5hd25Y5,5
241,England Dan,I'd Really Love to See You Tonight,36uGedAxenZlRxo6vshxrL,4
242,Alessi Brothers,All For A Reason,3gqDDGRhrcHSeMoGiDaOMT,12
243,England Dan,I'd Really Love to See You Tonight,5spXyISicHmdPpkky3In2F,5
244,Alessi Brothers,All I Want,2JBBBprLN7hXabOSwGVKTZ,12
245,Philip Bailey,I Know,3TY0X7slARWMSPQEly6c3h,8
246,John O'Banion,Love You Like I Never Loved Before,6OoEzbKnrhHlevfzlzk8KJ,4
247,Rupert Holmes,Escape (The Pina Colada Song),3TjEzSblxsfUu9nJkYbOLJ,4
248,Rupert Holmes,Escape (The Pina Colada Song),12Ctkp6o3JuwcAPrCwH1bx,8
249,Rupert Holmes,Escape (The Pina Colada Song),6MofvVMuASNxwIiH6nMblv,9
250,Rupert Holmes,Escape (The Pina Colada Song),0zJKzcP6qzD8RpX5IozGk4,12
251,Rupert Holmes,Escape (The Pina Colada Song),1LHCf1IuR9I89LQPxf1fr5,5
252,Valerie Carter,The Story of Love,659dyABFY36pokQMgqZJjE,9
253,Larsen/Feiten Band,Who'll Be the Fool Tonight,4WxMKRbjHUiVjt5yp2Wpax,5
254,David Roberts,Boys of Autumn,6iP1YQ1yFUpeWFhjlAeJuL,7
255,Donald Fagen,New Frontier,1QfW9FaxZtwAD0nQmpjVl7,3
256,Nicolette Larson,Lotta Love,0cCjPGP81mxUnPvKWRU6mQ,4
257,Nicolette Larson,Lotta Love - Jim Burgess Disco Mix,4nCW8vF2eHzQukFfhvtZ8o,3
258,Nicolette Larson,Lotta Love,5xTAoRnDlEt46C1A7OXOmD,4
259,Bill Champlin,Between the Lines,4A5QKNgQbj7c87MAdShqQD,11
260,Bill Champlin,Price of Love,72aAFT3k9N5Y1tO2bpGPvW,13
261,Bill Champlin,Restless Love,3umt8hS5a86JuD3KJK4qiv,14
262,Bill Champlin,Sometimes You Win,2b0OnloSCoPt5aTJffqIld,14
263,Seals and Crofts,Summer Breeze,7bjMs74qgOVOePyJhVLBf5,4
264,Michael McDonald,I Keep Forgettin (Every Time You're Near),3wVJ7nSbaKRudIYehtPVCO,4
265,Seals and Crofts,Summer Breeze - Philip Steir Tsuper Tsunami Mix,37T9FX9fl9fGz7GkF8mqLR,3
266,Michael McDonald,I Keep Forgettin (Every Time You're Near),2HiEwAu9RsAWFLdn0bDpVY,5
267,Donald Fagen,I.G.Y.,0C408oBWcbKYi1wPkeGMXB,3
268,Chicago,Feelin' Stronger Every Day,28qhKDJreBc6xMsNF3Yxo8,3
269,Chicago,Street Player,6Ql5c3m3Jmo4koabw5YRjR,2
270,Daryl Hall & John Oates,She's Gone,52OuV1epKMKQuJd7z7ZjyZ,6
271,Daryl Hall & John Oates,She's Gone,4W4mLrja45885RrBu5hkYg,3
272,Daryl Hall & John Oates,She's Gone,2EBOsiltodNa6zuvwllxCh,6
273,Daryl Hall & John Oates,She's Gone,5p8oTctdgyQFDGI4qCw921,5
274,Daryl Hall & John Oates,She's Gone,0IBvvvKBMMyFJUCIYRoffe,7
275,Daryl Hall & John Oates,She's Gone,11CVh9TMFDhmDNd7ENtupe,3
276,Daryl Hall & John Oates,She's Gone,2HnwxzE4kmObXysDgHwmYL,6
277,Gary Wright,Dream Weaver,4cb26RnrjSeyzwOXzuYS8S,9
278,Gary Wright,Dream Weaver,1tuDmYE2ATnN2G8rQ75asy,3
279,Chicago,Saturday In the Park,36gLkhdFfYhXCKHm58z2A4,5
280,Chicago,Saturday In the Park,55eCieQjSLVKThT05BfZEE,4
281,Chicago,"Baby, What a Big Surprise",6tu1fV07UaM4x3jrVyPccQ,2
282,Chicago,Call On Me,5JBm2RClGTkx35O4DNFn5a,4
283,Chicago,Dialogue (Pt. 1 & 2),2vCEylGiQ2WRWOuMMD7cVE,4
284,Chicago,Baby What a Big Surprise,3woY4HbSBfic5LujG4FF2J,4
285,Christopher Cross,Ride Like the Wind,3tgEK4DIYPcZAnNuis1dBj,6
286,Christopher Cross,Ride Like the Wind,2bBu2cg586cLgqbf2CPAlq,5
287,Orleans,Still the One,0EDpOpgxLgYZPCQVPFF1PC,2
